cand_provenance_gender,cand_age_bucket,cand_domicile_province,cand_education,job_contract_type,job_sector,job_work_province,hired
South Male,35-44,BS,Unknown,Lavoro subordinato,Operai Specializzati,TN ,Not Hired
South Male,25-34,BG,Unknown,Ricerca e selezione,Operai Specializzati,AO ,Not Hired
South Female,25-34,TO,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,MN ,Hired
South Male,25-34,VR,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,RM ,Not Hired
Central Male,45-54,PD,Unknown,Ricerca e selezione,Operai Generici,TV ,Not Hired
South Female,25-34,MI,Unknown,Ricerca e selezione,Installazione / Impiantistica / Cantieristica,BO ,Hired
South Male,45-54,VA,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
South Female,55-74,CR,Unknown,Lavoro subordinato,Commerciale / Vendita,BS ,Hired
South Female,25-34,NO,Unknown,Ricerca e selezione,Manutenzione / Riparazione,MI ,Not Hired
South Female,25-34,VE,Unknown,Ricerca e selezione,Manutenzione / Riparazione,VI ,Not Hired
South Male,35-44,PD,Other,Ricerca e selezione,Operai Generici,TN ,Not Hired
South Female,15-24,BO,Unknown,Lavoro subordinato,Operai Specializzati,BS ,Not Hired
South Male,25-34,VI,Other,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,BG ,Hired
South Female,35-44,BS,Graduate,Lavoro subordinato,Operai Specializzati,BG ,Not Hired
South Female,45-54,MB,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
South Female,35-44,VR,Other,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,MI ,Hired
South Female,15-24,CH,Unknown,Ricerca e selezione,Operai Generici,BG ,Not Hired
South Male,25-34,SV,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,MI ,Hired
North Male,35-44,MO,Unknown,Lavoro subordinato,Operai Specializzati,CN ,Hired
South Female,25-34,RE,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MC ,Hired
South Male,25-34,BO,Unknown,Ricerca e selezione,Operai Generici,MB ,Not Hired
South Male,55-74,VA,Unknown,Ricerca e selezione,Impiegati,TO ,Not Hired
South Male,25-34,PI,High School,Lavoro subordinato,Operai Generici,PD ,Not Hired
South Female,25-34,BG,Unknown,Lavoro subordinato,Operai Specializzati,TO ,Not Hired
South Male,45-54,VR,Unknown,Lavoro subordinato,Operai Generici,CA ,Hired
South Female,25-34,MI,Unknown,Ricerca e selezione,Ingegneria / Ricerca e Sviluppo / Laboratorio,BS ,Hired
Central Male,25-34,TO,Unknown,Ricerca e selezione,Ingegneria Impiantistica,MI ,Hired
South Male,25-34,MI,Unknown,Ricerca e selezione,Operai Specializzati,MI ,Not Hired
South Female,25-34,MI,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,BG ,Hired
South Male,35-44,BG,Undergraduate,Lavoro subordinato,Operai Generici,MI ,Not Hired
South Male,45-54,MI,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BG ,Hired
South Male,55-74,MI,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
South Male,25-34,MO,Unknown,Ricerca e selezione,Bar / Catering / Personale Di Sala / Cuochi / Chef,VE ,Not Hired
South Male,45-54,TV,Unknown,Ricerca e selezione,Operai Generici,BG ,Hired
South Female,35-44,VI,Other,Lavoro subordinato,Operai Generici,VA ,Not Hired
South Female,25-34,RM,Other,Ricerca e selezione,Operai Generici,CN ,Hired
South Female,25-34,VI,Unknown,Lavoro subordinato,Operai Generici,BG ,Hired
South Male,35-44,MO,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,VR ,Not Hired
South Female,45-54,BS,Other,Ricerca e selezione,Commerciale / Vendita,VI ,Not Hired
South Male,25-34,PR,Unknown,Lavoro subordinato,Operai Generici,CR ,Hired
North Male,45-54,MN,Unknown,Ricerca e selezione,Operai Generici,VI ,Not Hired
South Female,25-34,BS,Unknown,Ricerca e selezione,Operai Generici,MI ,Not Hired
South Female,15-24,VA,Other,Lavoro subordinato,Operai Generici,BG ,Hired
South Female,55-74,BS,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,TV ,Not Hired
South Female,25-34,MI,Unknown,Lavoro subordinato,Ingegneria Impiantistica,VR ,Not Hired
South Female,25-34,MI,Graduate,Ricerca e selezione,Ingegneria Impiantistica,MI ,Not Hired
Central Male,25-34,VI,Unknown,Ricerca e selezione,Operai Specializzati,MI ,Hired
South Female,25-34,BG,Unknown,Lavoro subordinato,Operai Specializzati,MI ,Not Hired
South Male,35-44,PD,Unknown,Lavoro subordinato,Segreteria / Servizi Generali,MI ,Not Hired
South Female,25-34,BG,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,RM ,Not Hired
South Female,35-44,BO,Unknown,Lavoro subordinato,Installazione / Impiantistica / Cantieristica,BO ,Not Hired
Central Male,25-34,PO,Unknown,Lavoro subordinato,Operai Generici,BG ,Hired
South Male,45-54,UD,Unknown,Lavoro subordinato,Operai Generici,BG ,Hired
South Male,45-54,BO,Unknown,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,CO ,Not Hired
Central Female,15-24,MO,Unknown,Lavoro subordinato,Progettisti / Design / Grafici,FI ,Hired
South Female,35-44,PV,Unknown,Ricerca e selezione,Commerciale / Vendita,BS ,Hired
South Male,35-44,BG,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,VE ,Not Hired
South Male,25-34,BO,Unknown,Lavoro subordinato,Operai Generici,CN ,Not Hired
Central Male,35-44,PN,Higher Technical Institute,Lavoro subordinato,Operai Generici,BS ,Hired
Central Male,25-34,CO,Unknown,Lavoro subordinato,Bar / Catering / Personale Di Sala / Cuochi / Chef,FI ,Not Hired
South Male,25-34,CN,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,BG ,Hired
South Female,35-44,MI,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MC ,Not Hired
South Male,25-34,MI,Other,Ricerca e selezione,Operai Generici,AN ,Hired
South Female,15-24,TV,Unknown,Lavoro subordinato,Operai Generici,CO ,Hired
South Male,35-44,MI,Unknown,Ricerca e selezione,Operai Specializzati,MI ,Not Hired
South Male,45-54,CN,Unknown,Lavoro subordinato,Operai Specializzati,VE ,Not Hired
South Female,35-44,VR,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,BO ,Hired
South Female,25-34,BG,Unknown,Lavoro subordinato,Manutenzione / Riparazione,VI ,Not Hired
South Male,25-34,MI,Unknown,Lavoro subordinato,Operai Generici,RM ,Not Hired
South Female,45-54,VA,Unknown,Lavoro subordinato,Commerciale / Vendita,MI ,Hired
South Female,15-24,BG,Unknown,Lavoro subordinato,Operai Generici,MI ,Not Hired
South Female,45-54,VI,Unknown,Ricerca e selezione,Impiegati,MB ,Hired
South Female,35-44,CO,High School,Ricerca e selezione,Installazione / Impiantistica / Cantieristica,BS ,Hired
South Female,45-54,CO,Other,Ricerca e selezione,Commerciale / Vendita,FM ,Not Hired
South Male,45-54,MO,Other,Ricerca e selezione,Operai Generici,UD ,Not Hired
South Female,25-34,VA,Unknown,Lavoro subordinato,Operai Generici,RE ,Not Hired
South Female,25-34,MI,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,PR ,Not Hired
Central Female,35-44,PD,Unknown,Lavoro subordinato,Progettisti / Design / Grafici,TN ,Not Hired
South Male,35-44,UD,Other,Ricerca e selezione,Operai Generici,BS ,Hired
South Male,25-34,BG,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,RE ,Not Hired
South Female,25-34,MI,Other,Ricerca e selezione,Impiegati,VA ,Not Hired
South Female,25-34,PR,Unknown,Lavoro subordinato,Operai Specializzati,UD ,Not Hired
South Male,35-44,CN,Unknown,Ricerca e selezione,Commerciale / Vendita,MI ,Not Hired
South Female,35-44,BG,Unknown,Ricerca e selezione,Operai Specializzati,VE ,Not Hired
South Female,25-34,PN,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,RM ,Not Hired
South Male,25-34,BO,Unknown,Ricerca e selezione,Operai Generici,MI ,Not Hired
South Female,25-34,VA,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,MI ,Hired
South Female,45-54,CR,Unknown,Lavoro subordinato,Operai Generici,TE ,Not Hired
South Female,15-24,CR,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,UD ,Not Hired
South Female,25-34,BG,Unknown,Ricerca e selezione,Operai Specializzati,RM ,Not Hired
South Male,25-34,SU,Unknown,Ricerca e selezione,Manutenzione / Riparazione,VI ,Not Hired
South Male,35-44,RM,Unknown,Lavoro subordinato,Operai Generici,TN ,Not Hired
North Female,45-54,BS,Unknown,Other,Finanza / Contabilità,BG ,Hired
South Male,35-44,BI,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Male,45-54,VI,PhD,Ricerca e selezione,Finanza / Contabilità,PD ,Not Hired
South Female,35-44,TO,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
Central Male,35-44,MB,Unknown,Lavoro subordinato,Operai Generici,MO ,Not Hired
South Male,15-24,BS,Unknown,Lavoro subordinato,Operai Generici,PN ,Not Hired
South Male,35-44,UD,Unknown,Lavoro subordinato,Progettisti / Design / Grafici,MB ,Hired
South Female,35-44,BG,Other,Ricerca e selezione,Magazzino / Logistica / Trasporti,BG ,Not Hired
South Female,35-44,BG,Unknown,Lavoro subordinato,Commerciale / Vendita,MI ,Not Hired
North Female,55-74,BS,Other,Ricerca e selezione,Magazzino / Logistica / Trasporti,BS ,Not Hired
Central Female,55-74,MI,Other,Lavoro subordinato,Operai Generici,VI ,Not Hired
South Female,45-54,BG,Unknown,Lavoro subordinato,Installazione / Impiantistica / Cantieristica,BS ,Not Hired
South Female,45-54,MI,Unknown,Lavoro subordinato,Installazione / Impiantistica / Cantieristica,RE ,Not Hired
Central Female,45-54,RE,Unknown,Lavoro subordinato,Operai Generici,UD ,Not Hired
South Female,35-44,TV,Unknown,Lavoro subordinato,Manutenzione / Riparazione,BG ,Hired
South Male,15-24,RM,Unknown,Lavoro subordinato,Operai Specializzati,CR ,Hired
South Male,25-34,PD,Unknown,Lavoro subordinato,Impiegati,BO ,Hired
Central Female,25-34,RM,Unknown,Lavoro subordinato,Operai Generici,MI ,Hired
South Female,35-44,LU,Other,Ricerca e selezione,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Female,35-44,PC,Unknown,Lavoro subordinato,Operai Generici,TO ,Not Hired
South Male,35-44,BG,Other,Ricerca e selezione,Operai Generici,TO ,Not Hired
South Female,35-44,MI,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,VA ,Not Hired
South Female,25-34,TO,Other,Lavoro subordinato,Magazzino / Logistica / Trasporti,PD ,Not Hired
South Female,55-74,TO,Unknown,Lavoro subordinato,Operai Generici,MN ,Hired
South Male,25-34,PU,Other,Ricerca e selezione,Bar / Catering / Personale Di Sala / Cuochi / Chef,MC ,Not Hired
South Male,25-34,BO,Unknown,Ricerca e selezione,Segreteria / Servizi Generali,AO ,Not Hired
South Male,25-34,MI,Unknown,Lavoro subordinato,Operai Generici,VA ,Not Hired
South Male,55-74,BO,Other,Ricerca e selezione,Finanza / Contabilità,UD ,Not Hired
South Male,35-44,VR,High School,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,TN ,Not Hired
South Female,35-44,VR,Unknown,Lavoro subordinato,Commerciale / Vendita,MI ,Hired
South Female,25-34,MI,Other,Lavoro subordinato,Magazzino / Logistica / Trasporti,UD ,Not Hired
South Male,35-44,RM,Unknown,Lavoro subordinato,Operai Generici,TE ,Not Hired
South Female,35-44,TO,Unknown,Lavoro subordinato,Operai Generici,PD ,Hired
South Male,25-34,UD,Unknown,Lavoro subordinato,Operai Specializzati,BG ,Hired
South Female,15-24,BO,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MN ,Not Hired
South Female,35-44,AT,Other,Lavoro subordinato,Operai Generici,TN ,Not Hired
South Female,25-34,OR,Unknown,Ricerca e selezione,Operai Specializzati,CN ,Hired
South Male,45-54,VI,Unknown,Ricerca e selezione,Operai Generici,TO ,Not Hired
South Female,35-44,VC,Unknown,Lavoro subordinato,Bar / Catering / Personale Di Sala / Cuochi / Chef,CN ,Hired
South Male,25-34,RM,Unknown,Ricerca e selezione,Finanza / Contabilità,BG ,Hired
South Female,35-44,BG,Unknown,Lavoro subordinato,Operai Generici,BS ,Not Hired
South Female,55-74,MI,Unknown,Other,GDO / Retail / Commessi / Scaffalisti,PD ,Not Hired
South Female,55-74,VR,Unknown,Ricerca e selezione,Operai Generici,AP ,Hired
South Male,35-44,MI,Unknown,Lavoro subordinato,Operai Specializzati,VI ,Not Hired
South Female,25-34,BG,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BO ,Not Hired
Central Male,45-54,MI,Other,Lavoro subordinato,Operai Specializzati,MI ,Not Hired
Central Female,45-54,TO,Unknown,Lavoro subordinato,Operai Specializzati,NO ,Hired
South Female,15-24,VR,Unknown,Lavoro subordinato,Finanza / Contabilità,SI ,Not Hired
South Female,35-44,UD,Unknown,Lavoro subordinato,Ingegneria Impiantistica,UD ,Not Hired
South Female,15-24,RM,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,MC ,Hired
South Male,15-24,CR,Unknown,Lavoro subordinato,Operai Generici,MI ,Not Hired
South Female,35-44,BO,Undergraduate,Lavoro subordinato,Operai Generici,VE ,Not Hired
South Female,25-34,BG,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BS ,Not Hired
South Female,45-54,VR,Unknown,Lavoro subordinato,Operai Specializzati,BO ,Hired
South Male,35-44,BG,Other,Ricerca e selezione,Finanza / Contabilità,BG ,Not Hired
South Male,45-54,LC,Unknown,Lavoro subordinato,Finanza / Contabilità,PU ,Not Hired
South Male,45-54,BS,Other,Ricerca e selezione,Bar / Catering / Personale Di Sala / Cuochi / Chef,BG ,Not Hired
Central Male,45-54,RM,Unknown,Lavoro subordinato,Operai Generici,MB ,Hired
South Male,45-54,MN,Unknown,Lavoro subordinato,Manutenzione / Riparazione,MB ,Not Hired
South Male,45-54,TO,Unknown,Ricerca e selezione,Commerciale / Vendita,PD ,Not Hired
South Female,55-74,NO,Unknown,Ricerca e selezione,Operai Generici,MN ,Not Hired
South Male,35-44,BG,Unknown,Lavoro subordinato,Operai Generici,CN ,Not Hired
Central Male,35-44,BS,Unknown,Ricerca e selezione,Operai Generici,VE ,Not Hired
South Male,45-54,BG,Unknown,Lavoro subordinato,Commerciale / Vendita,AO ,Hired
South Male,25-34,GO,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BS ,Hired
South Female,45-54,MO,Unknown,Lavoro subordinato,Manutenzione / Riparazione,UD ,Not Hired
South Male,35-44,TO,Unknown,Lavoro subordinato,Operai Specializzati,FR ,Hired
South Female,25-34,VA,Unknown,Lavoro subordinato,Operai Specializzati,RO ,Not Hired
South Male,45-54,PD,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BS ,Hired
South Male,45-54,MI,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BO ,Hired
South Male,35-44,MO,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Female,25-34,RN,Other,Ricerca e selezione,Installazione / Impiantistica / Cantieristica,TO ,Not Hired
South Female,15-24,MI,Unknown,Ricerca e selezione,Finanza / Contabilità,CH ,Hired
South Male,25-34,TN,Unknown,Lavoro subordinato,Operai Specializzati,MI ,Hired
South Female,45-54,BG,Unknown,Lavoro subordinato,Operai Specializzati,LO ,Not Hired
South Female,25-34,LT,Other,Ricerca e selezione,Operai Generici,UD ,Not Hired
South Female,35-44,LC,Other,Lavoro subordinato,Bar / Catering / Personale Di Sala / Cuochi / Chef,MI ,Not Hired
South Male,35-44,VA,Other,Lavoro subordinato,Operai Generici,MI ,Hired
South Female,45-54,BG,Other,Ricerca e selezione,Operai Specializzati,AP ,Not Hired
South Female,25-34,MI,Other,Lavoro subordinato,Magazzino / Logistica / Trasporti,TO ,Not Hired
South Female,35-44,PD,High School,Lavoro subordinato,Operai Generici,BS ,Hired
South Female,25-34,TO,Unknown,Lavoro subordinato,Operai Specializzati,BG ,Hired
South Male,15-24,VA,Other,Ricerca e selezione,Management / Responsabili / Supervisori,MI ,Hired
South Male,35-44,CO,Other,Ricerca e selezione,Operai Generici,VI ,Not Hired
South Female,55-74,CO,Other,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,RM ,Not Hired
South Female,35-44,LT,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BO ,Hired
Central Female,35-44,MI,Unknown,Lavoro subordinato,Installazione / Impiantistica / Cantieristica,VR ,Not Hired
South Female,35-44,BO,Higher Technical Institute,Lavoro subordinato,Operai Generici,TE ,Not Hired
Central Male,25-34,MO,Unknown,Lavoro subordinato,Bar / Catering / Personale Di Sala / Cuochi / Chef,LC ,Not Hired
South Male,55-74,BG,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Female,15-24,UD,Unknown,Lavoro subordinato,Ingegneria / Ricerca e Sviluppo / Laboratorio,MN ,Hired
South Male,25-34,BS,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,TO ,Not Hired
South Male,55-74,AL,Vocational Certificate,Ricerca e selezione,Operai Generici,MN ,Not Hired
South Male,35-44,MI,Unknown,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,BS ,Hired
South Male,55-74,MI,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,BG ,Hired
South Female,25-34,BO,Unknown,Ricerca e selezione,Operai Generici,MI ,Not Hired
South Female,25-34,TV,Unknown,Ricerca e selezione,Operai Generici,BG ,Hired
Central Male,25-34,BG,Unknown,Lavoro subordinato,Finanza / Contabilità,VR ,Not Hired
South Male,35-44,MN,Unknown,Lavoro subordinato,Finanza / Contabilità,BG ,Hired
South Male,15-24,PI,Other,Lavoro subordinato,Operai Specializzati,LC ,Hired
South Female,25-34,PR,Other,Lavoro subordinato,Magazzino / Logistica / Trasporti,FI ,Hired
South Male,25-34,TN,Unknown,Lavoro subordinato,Installazione / Impiantistica / Cantieristica,TV ,Not Hired
South Male,25-34,TN,Unknown,Ricerca e selezione,Operai Generici,MO ,Hired
South Male,35-44,MI,Unknown,Lavoro subordinato,Commerciale / Vendita,BZ ,Hired
South Female,35-44,AL,Unknown,Lavoro subordinato,Operai Generici,BG ,Not Hired
South Male,25-34,MN,Other,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,TV ,Not Hired
South Male,15-24,LO,Other,Ricerca e selezione,Operai Specializzati,TN ,Not Hired
South Female,55-74,LU,Unknown,Ricerca e selezione,Operai Generici,BG ,Hired
South Female,45-54,MN,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BG ,Hired
South Female,45-54,MB,Unknown,Lavoro subordinato,Operai Generici,UD ,Not Hired
Central Female,25-34,PD,Unknown,Ricerca e selezione,Operai Specializzati,VR ,Not Hired
South Male,15-24,PI,Unknown,Ricerca e selezione,Progettisti / Design / Grafici,CN ,Hired
South Female,25-34,BO,Unknown,Lavoro subordinato,Segreteria / Servizi Generali,MI ,Not Hired
South Female,25-34,AL,Unknown,Lavoro subordinato,Operai Generici,UD ,Not Hired
South Female,35-44,TO,Unknown,Lavoro subordinato,Operai Specializzati,BG ,Hired
South Female,25-34,MN,Unknown,Ricerca e selezione,Progettisti / Design / Grafici,MN ,Not Hired
South Male,35-44,VA,Unknown,Lavoro subordinato,Commerciale / Vendita,VE ,Not Hired
South Female,35-44,BO,Unknown,Lavoro subordinato,Operai Generici,BO ,Not Hired
South Male,25-34,VR,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BG ,Hired
South Male,25-34,BG,Other,Ricerca e selezione,Magazzino / Logistica / Trasporti,MO ,Not Hired
South Male,35-44,RE,Unknown,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,VA ,Not Hired
Central Female,35-44,TO,Unknown,Ricerca e selezione,Operai Specializzati,CN ,Hired
South Female,35-44,RM,Unknown,Lavoro subordinato,Operai Specializzati,UD ,Not Hired
Central Female,25-34,MI,Unknown,Lavoro subordinato,Installazione / Impiantistica / Cantieristica,MI ,Not Hired
South Male,15-24,BO,Unknown,Lavoro subordinato,Operai Generici,CN ,Not Hired
South Female,45-54,AO,Other,Lavoro subordinato,Operai Specializzati,BS ,Not Hired
South Female,55-74,MI,Unknown,Ricerca e selezione,Commerciale / Vendita,PV ,Not Hired
South Male,45-54,BZ,Vocational Certificate,Ricerca e selezione,Progettisti / Design / Grafici,MO ,Not Hired
South Female,45-54,BS,Other,Lavoro subordinato,Operai Generici,VI ,Not Hired
South Female,55-74,TO,Unknown,Lavoro subordinato,Bar / Catering / Personale Di Sala / Cuochi / Chef,MI ,Not Hired
South Female,45-54,BS,Unknown,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,RM ,Not Hired
